filename,sen_id,goku,leftpos,rightpos,type
PN2h_00014.xml,38,の,19,15,挿入(助詞)
PN2h_00014.xml,38,が,14,19,置換(助詞)
PN2h_00014.xml,38,所,26,7,語彙選択
PN2h_00014.xml,38,米,15,18,表記
PN2h_00014.xml,38,,6,27,動詞
PN2h_00014.xml,38,,26,7,削除(助詞・動詞以外)
PN2h_00014.xml,38,未,18,16,挿入(助詞・動詞以外)
PN4c_00028.xml,20,,17,14,削除(助詞)
PN4c_00028.xml,20,が,18,14,挿入(助詞)
PN4c_00028.xml,20,の,21,10,置換(助詞)
PN4c_00028.xml,20,角,13,18,語彙選択
PN4c_00028.xml,20,指,22,9,表記
PN4c_00028.xml,20,し,29,3,動詞
PN4c_00028.xml,20,,8,23,削除(助詞・動詞以外)
PN4c_00028.xml,20,ぱ,17,15,挿入(助詞・動詞以外)
PN2d_00018.xml,8,,14,6,削除(助詞)
PN2d_00018.xml,8,の,7,14,挿入(助詞)
PN2d_00018.xml,8,の,6,14,置換(助詞)
PN2d_00018.xml,8,意気,10,9,語彙選択
PN2d_00018.xml,8,行,10,10,表記
PN2d_00018.xml,8,,16,4,動詞
PN2d_00018.xml,8,,13,7,削除(助詞・動詞以外)
PN2d_00018.xml,8,い,14,7,挿入(助詞・動詞以外)
PN5j_00013.xml,52,,33,5,削除(助詞)
PN5j_00013.xml,52,を,33,6,挿入(助詞)
PN5j_00013.xml,52,は,5,33,置換(助詞)
PN5j_00013.xml,52,少女,6,31,語彙選択
PN5j_00013.xml,52,仲,9,29,表記
PN5j_00013.xml,52,,35,3,動詞
PN5j_00013.xml,52,,14,24,削除(助詞・動詞以外)
PN5j_00013.xml,52,し,2,37,挿入(助詞・動詞以外)
PN3k_00012.xml,49,,13,17,削除(助詞)
PN3k_00012.xml,49,に,3,28,挿入(助詞)
PN3k_00012.xml,49,が,7,23,置換(助詞)
PN3k_00012.xml,49,かつ丼,5,24,語彙選択
PN3k_00012.xml,49,意地,8,21,表記
PN3k_00012.xml,49,す,23,8,動詞
PN3k_00012.xml,49,,6,24,削除(助詞・動詞以外)
PN3k_00012.xml,49,じ,10,21,挿入(助詞・動詞以外)
PN1i_00009.xml,19,,17,9,削除(助詞)
PN1i_00009.xml,19,に,2,25,挿入(助詞)
PN1i_00009.xml,19,の,17,9,置換(助詞)
PN1i_00009.xml,19,売,12,14,語彙選択
PN1i_00009.xml,19,転回,7,18,表記
PN1i_00009.xml,19,,19,7,動詞
PN1i_00009.xml,19,,6,20,削除(助詞・動詞以外)
PN1i_00009.xml,19,い,4,23,挿入(助詞・動詞以外)
PN3g_00023.xml,29,,4,33,削除(助詞)
PN3g_00023.xml,29,を,31,7,挿入(助詞)
PN3g_00023.xml,29,に,23,14,置換(助詞)
PN3g_00023.xml,29,枚,21,16,語彙選択
PN3g_00023.xml,29,十念,11,25,表記
PN3g_00023.xml,29,ず,6,31,動詞
PN3g_00023.xml,29,,22,15,削除(助詞・動詞以外)
PN3g_00023.xml,29,ど,15,23,挿入(助詞・動詞以外)
PN2e_00010.xml,11,,28,6,削除(助詞)
PN2e_00010.xml,11,など,6,29,挿入(助詞)
PN2e_00010.xml,11,の,10,24,置換(助詞)
PN2e_00010.xml,11,指摘,11,22,語彙選択
PN2e_00010.xml,11,ヘルパ,0,31,表記
PN2e_00010.xml,11,,31,3,動詞
PN2e_00010.xml,11,,27,7,削除(助詞・動詞以外)
PN2e_00010.xml,11,こ,26,9,挿入(助詞・動詞以外)
PN3i_00005.xml,69,,22,3,削除(助詞)
PN3i_00005.xml,69,を,23,3,挿入(助詞)
PN3i_00005.xml,69,も,22,3,置換(助詞)
PN3i_00005.xml,69,囲む,23,1,語彙選択
PN3i_00005.xml,69,李斯,14,10,表記
PN3i_00005.xml,69,,24,1,動詞
PN3i_00005.xml,69,,11,14,削除(助詞・動詞以外)
PN3i_00005.xml,69,う,2,24,挿入(助詞・動詞以外)
PN2a_00028.xml,15,,14,29,削除(助詞)
PN2a_00028.xml,15,を,15,29,挿入(助詞)
PN2a_00028.xml,15,に,14,29,置換(助詞)
PN2a_00028.xml,15,問題,0,42,語彙選択
PN2a_00028.xml,15,原状,12,30,表記
PN2a_00028.xml,15,,37,6,動詞
PN2a_00028.xml,15,,4,39,削除(助詞・動詞以外)
PN2a_00028.xml,15,たち,33,11,挿入(助詞・動詞以外)
PN5e_00015.xml,18,,14,9,削除(助詞)
PN5e_00015.xml,18,に,18,6,挿入(助詞)
PN5e_00015.xml,18,で,4,19,置換(助詞)
PN5e_00015.xml,18,主に,3,19,語彙選択
PN5e_00015.xml,18,jiku,3,20,表記
PN5e_00015.xml,18,討ち,18,4,動詞
PN5e_00015.xml,18,,10,13,削除(助詞・動詞以外)
PN5e_00015.xml,18,う,2,22,挿入(助詞・動詞以外)
PN3e_00024.xml,30,,3,16,削除(助詞)
PN3e_00024.xml,30,が,4,16,挿入(助詞)
PN3e_00024.xml,30,ので,3,16,置換(助詞)
PN3e_00024.xml,30,もめたが,0,16,語彙選択
PN3e_00024.xml,30,やっぱ,5,12,表記
PN3e_00024.xml,30,る,10,10,動詞
PN3e_00024.xml,30,,5,14,削除(助詞・動詞以外)
PN3e_00024.xml,30,っ,6,14,挿入(助詞・動詞以外)
PN1i_00004.xml,88,,20,6,削除(助詞)
PN1i_00004.xml,88,を,6,21,挿入(助詞)
PN1i_00004.xml,88,も,8,18,置換(助詞)
PN1i_00004.xml,88,予想,21,4,語彙選択
PN1i_00004.xml,88,超過,18,7,表記
PN1i_00004.xml,88,う,15,12,動詞
PN1i_00004.xml,88,,2,24,削除(助詞・動詞以外)
PN1i_00004.xml,88,お,8,19,挿入(助詞・動詞以外)
PN5m_00001.xml,128,,12,12,削除(助詞)
PN5m_00001.xml,128,に,22,3,挿入(助詞)
PN5m_00001.xml,128,の,21,3,置換(助詞)
PN5m_00001.xml,128,夕食,3,20,語彙選択
PN5m_00001.xml,128,ウ,20,4,表記
PN5m_00001.xml,128,,8,16,動詞
PN5m_00001.xml,128,,15,9,削除(助詞・動詞以外)
PN5m_00001.xml,128,H,12,13,挿入(助詞・動詞以外)
PN3o_00012.xml,15,,11,10,削除(助詞)
PN3o_00012.xml,15,も,6,16,挿入(助詞)
PN3o_00012.xml,15,へ,11,10,置換(助詞)
PN3o_00012.xml,15,後ろ,10,11,語彙選択
PN3o_00012.xml,15,take,14,5,表記
PN3o_00012.xml,15,,3,18,動詞
PN3o_00012.xml,15,,0,21,削除(助詞・動詞以外)
PN3o_00012.xml,15,ま,10,12,挿入(助詞・動詞以外)
PN5a_00014.xml,30,,17,6,削除(助詞)
PN5a_00014.xml,30,に,6,18,挿入(助詞)
PN5a_00014.xml,30,も,2,21,置換(助詞)
PN5a_00014.xml,30,工場,10,12,語彙選択
PN5a_00014.xml,30,浩二,10,12,表記
PN5a_00014.xml,30,,7,16,動詞
PN5a_00014.xml,30,,4,19,削除(助詞・動詞以外)
PN5a_00014.xml,30,じ,12,12,挿入(助詞・動詞以外)
PN1k_00002.xml,16,,14,14,削除(助詞)
PN1k_00002.xml,16,が,5,24,挿入(助詞)
PN1k_00002.xml,16,で,4,24,置換(助詞)
PN1k_00002.xml,16,騎馬隊,9,18,語彙選択
PN1k_00002.xml,16,階層,22,5,表記
PN1k_00002.xml,16,,6,22,動詞
PN1k_00002.xml,16,,18,10,削除(助詞・動詞以外)
PN1k_00002.xml,16,い,11,18,挿入(助詞・動詞以外)
PN1k_00022.xml,5,,41,3,削除(助詞)
PN1k_00022.xml,5,は,20,25,挿入(助詞)
PN1k_00022.xml,5,の,20,24,置換(助詞)
PN1k_00022.xml,5,狩り,0,43,語彙選択
PN1k_00022.xml,5,羽,39,4,表記
PN1k_00022.xml,5,,16,28,削除(助詞・動詞以外)
PN1k_00022.xml,5,き,23,22,挿入(助詞・動詞以外)
PN5a_00030.xml,4,,19,7,削除(助詞)
PN5a_00030.xml,4,は,20,7,挿入(助詞)
PN5a_00030.xml,4,が,19,7,置換(助詞)
PN5a_00030.xml,4,メンバー,4,21,語彙選択
PN5a_00030.xml,4,工業,2,23,表記
PN5a_00030.xml,4,,5,21,削除(助詞・動詞以外)
PN5a_00030.xml,4,ごと,25,2,挿入(助詞・動詞以外)
PN2l_00007.xml,21,,5,20,削除(助詞)
PN2l_00007.xml,21,は,21,5,挿入(助詞)
PN2l_00007.xml,21,は,20,5,置換(助詞)
PN2l_00007.xml,21,ムジュラ,21,3,語彙選択
PN2l_00007.xml,21,比較,6,18,表記
PN2l_00007.xml,21,,24,1,動詞
PN2l_00007.xml,21,,6,19,削除(助詞・動詞以外)
PN2l_00007.xml,21,個,5,21,挿入(助詞・動詞以外)
PN1g_00025.xml,10,,31,5,削除(助詞)
PN1g_00025.xml,10,が,5,32,挿入(助詞)
PN1g_00025.xml,10,を,31,5,置換(助詞)
PN1g_00025.xml,10,考慮,32,3,語彙選択
PN1g_00025.xml,10,用語,29,6,表記
PN1g_00025.xml,10,た,36,1,動詞
PN1g_00025.xml,10,,30,6,削除(助詞・動詞以外)
PN1g_00025.xml,10,方,3,34,挿入(助詞・動詞以外)
PN4c_00015.xml,8,,18,9,削除(助詞)
PN4c_00015.xml,8,が,22,6,挿入(助詞)
PN4c_00015.xml,8,が,8,19,置換(助詞)
PN4c_00015.xml,8,調査,19,7,語彙選択
PN4c_00015.xml,8,hokoku,19,7,表記
PN4c_00015.xml,8,,24,3,動詞
PN4c_00015.xml,8,,10,17,削除(助詞・動詞以外)
PN4c_00015.xml,8,連,20,8,挿入(助詞・動詞以外)
PN2a_00022.xml,21,,22,3,削除(助詞)
PN2a_00022.xml,21,の,23,3,挿入(助詞)
PN2a_00022.xml,21,の,1,24,置換(助詞)
PN2a_00022.xml,21,泳いで,7,16,語彙選択
PN2a_00022.xml,21,棟,23,2,表記
PN2a_00022.xml,21,,15,10,動詞
PN2a_00022.xml,21,,5,20,削除(助詞・動詞以外)
PN2a_00022.xml,21,せ,2,24,挿入(助詞・動詞以外)
PN4j_00009.xml,63,,18,7,削除(助詞)
PN4j_00009.xml,63,は,6,20,挿入(助詞)
PN4j_00009.xml,63,も,5,20,置換(助詞)
PN4j_00009.xml,63,私,2,23,語彙選択
PN4j_00009.xml,63,山岳,0,24,表記
PN4j_00009.xml,63,,23,2,動詞
PN4j_00009.xml,63,,3,22,削除(助詞・動詞以外)
PN4j_00009.xml,63,て,10,16,挿入(助詞・動詞以外)
PN1l_00017.xml,34,,23,5,削除(助詞)
PN1l_00017.xml,34,に,24,5,挿入(助詞)
PN1l_00017.xml,34,に,23,5,置換(助詞)
PN1l_00017.xml,34,まだまだ,10,15,語彙選択
PN1l_00017.xml,34,できる,2,23,表記
PN1l_00017.xml,34,,25,3,動詞
PN1l_00017.xml,34,,7,21,削除(助詞・動詞以外)
PN1l_00017.xml,34,中,9,20,挿入(助詞・動詞以外)
PN3a_00031.xml,74,,26,21,削除(助詞)
PN3a_00031.xml,74,も,6,42,挿入(助詞)
PN3a_00031.xml,74,で,42,5,置換(助詞)
PN3a_00031.xml,74,どっと,15,30,語彙選択
PN3a_00031.xml,74,ラーン,36,10,表記
PN3a_00031.xml,74,,23,24,動詞
PN3a_00031.xml,74,,4,43,削除(助詞・動詞以外)
PN3a_00031.xml,74,ン,38,10,挿入(助詞・動詞以外)
PN5f_00007.xml,116,,13,34,削除(助詞)
PN5f_00007.xml,116,と,35,13,挿入(助詞)
PN5f_00007.xml,116,も,40,7,置換(助詞)
PN5f_00007.xml,116,便利な,21,24,語彙選択
PN5f_00007.xml,116,艦,5,42,表記
PN5f_00007.xml,116,,29,18,動詞
PN5f_00007.xml,116,,11,36,削除(助詞・動詞以外)
PN5f_00007.xml,116,ツ,8,40,挿入(助詞・動詞以外)
PN3j_00021.xml,17,,30,5,削除(助詞)
PN3j_00021.xml,17,で,20,16,挿入(助詞)
PN3j_00021.xml,17,の,6,29,置換(助詞)
PN3j_00021.xml,17,鷹,31,4,語彙選択
PN3j_00021.xml,17,寅,31,4,表記
PN3j_00021.xml,17,,4,31,動詞
PN3j_00021.xml,17,,31,4,削除(助詞・動詞以外)
PN3j_00021.xml,17,ファン,17,19,挿入(助詞・動詞以外)
PN5a_00025.xml,8,,15,4,削除(助詞)
PN5a_00025.xml,8,は,16,4,挿入(助詞)
PN5a_00025.xml,8,が,15,4,置換(助詞)
PN5a_00025.xml,8,溝,14,5,語彙選択
PN5a_00025.xml,8,kage,8,11,表記
PN5a_00025.xml,8,,18,1,動詞
PN5a_00025.xml,8,,8,11,削除(助詞・動詞以外)
PN5a_00025.xml,8,ー,7,13,挿入(助詞・動詞以外)
PN3j_00017.xml,205,,8,20,削除(助詞)
PN3j_00017.xml,205,で,9,20,挿入(助詞)
PN3j_00017.xml,205,で,17,11,置換(助詞)
PN3j_00017.xml,205,おかれる,9,15,語彙選択
PN3j_00017.xml,205,橋,0,27,表記
PN3j_00017.xml,205,,12,16,動詞
PN3j_00017.xml,205,,16,12,削除(助詞・動詞以外)
PN3j_00017.xml,205,色,20,9,挿入(助詞・動詞以外)
PN2m_00002.xml,9,,38,7,削除(助詞)
PN2m_00002.xml,9,も,15,31,挿入(助詞)
PN2m_00002.xml,9,は,28,17,置換(助詞)
PN2m_00002.xml,9,市民,12,32,語彙選択
PN2m_00002.xml,9,潰瘍,8,36,表記
PN2m_00002.xml,9,,16,29,動詞
PN2m_00002.xml,9,,39,6,削除(助詞・動詞以外)
PN2m_00002.xml,9,忽,39,7,挿入(助詞・動詞以外)
PN5f_00021.xml,11,,9,22,削除(助詞)
PN5f_00021.xml,11,で,24,8,挿入(助詞)
PN5f_00021.xml,11,が,23,8,置換(助詞)
PN5f_00021.xml,11,馬券,24,6,語彙選択
PN5f_00021.xml,11,再建,24,6,表記
PN5f_00021.xml,11,補油,10,20,動詞
PN5f_00021.xml,11,,1,30,削除(助詞・動詞以外)
PN5f_00021.xml,11,だ,24,8,挿入(助詞・動詞以外)
PN5j_00021.xml,303,,23,17,削除(助詞)
PN5j_00021.xml,303,も,37,4,挿入(助詞)
PN5j_00021.xml,303,も,26,14,置換(助詞)
PN5j_00021.xml,303,今日,21,18,語彙選択
PN5j_00021.xml,303,婚期,21,18,表記
PN5j_00021.xml,303,片目,37,2,動詞
PN5j_00021.xml,303,,35,5,削除(助詞・動詞以外)
PN5j_00021.xml,303,ト,32,9,挿入(助詞・動詞以外)
PN5c_00010.xml,16,,5,16,削除(助詞)
PN5c_00010.xml,16,が,5,17,挿入(助詞)
PN5c_00010.xml,16,に,5,16,置換(助詞)
PN5c_00010.xml,16,移民,16,4,語彙選択
PN5c_00010.xml,16,ほし,10,9,表記
PN5c_00010.xml,16,,9,12,動詞
PN5c_00010.xml,16,,2,19,削除(助詞・動詞以外)
PN5c_00010.xml,16,反,0,22,挿入(助詞・動詞以外)
PN4j_00009.xml,7,法語,12,5,語彙選択
PN4j_00009.xml,7,産,15,3,表記
PN4j_00009.xml,7,,16,2,動詞
PN4j_00009.xml,7,,14,4,削除(助詞・動詞以外)
PN4j_00009.xml,7,ま,16,3,挿入(助詞・動詞以外)
PN3a_00001.xml,32,,40,6,削除(助詞)
PN3a_00001.xml,32,で,34,13,挿入(助詞)
PN3a_00001.xml,32,を,14,32,置換(助詞)
PN3a_00001.xml,32,角,30,14,語彙選択
PN3a_00001.xml,32,カイマク,28,17,表記
PN3a_00001.xml,32,,37,9,動詞
PN3a_00001.xml,32,,11,35,削除(助詞・動詞以外)
PN3a_00001.xml,32,と,40,7,挿入(助詞・動詞以外)
PN1i_00003.xml,41,,16,11,削除(助詞)
PN1i_00003.xml,41,が,17,11,挿入(助詞)
PN1i_00003.xml,41,が,13,14,置換(助詞)
PN1i_00003.xml,41,根拠,14,12,語彙選択
PN1i_00003.xml,41,さっき,0,26,表記
PN1i_00003.xml,41,,23,4,動詞
PN1i_00003.xml,41,,1,26,削除(助詞・動詞以外)
PN1i_00003.xml,41,く,21,7,挿入(助詞・動詞以外)
PN5j_00013.xml,48,,7,13,削除(助詞)
PN5j_00013.xml,48,が,11,10,挿入(助詞)
PN5j_00013.xml,48,が,2,18,置換(助詞)
PN5j_00013.xml,48,暇,0,19,語彙選択
PN5j_00013.xml,48,姉妹,15,3,表記
PN5j_00013.xml,48,,13,7,動詞
PN5j_00013.xml,48,,5,15,削除(助詞・動詞以外)
PN5j_00013.xml,48,お,0,21,挿入(助詞・動詞以外)
PN4c_00014.xml,5,,12,30,削除(助詞)
PN4c_00014.xml,5,と,13,30,挿入(助詞)
PN4c_00014.xml,5,で,36,6,置換(助詞)
PN4c_00014.xml,5,島,20,22,語彙選択
PN4c_00014.xml,5,ペンギ,8,31,表記
PN4c_00014.xml,5,あ,37,6,動詞
PN4c_00014.xml,5,,20,22,削除(助詞・動詞以外)
PN4c_00014.xml,5,シ,30,13,挿入(助詞・動詞以外)
PN3b_00022.xml,12,,22,23,削除(助詞)
PN3b_00022.xml,12,と,28,18,挿入(助詞)
PN3b_00022.xml,12,へ,27,18,置換(助詞)
PN3b_00022.xml,12,リンカーン,23,21,語彙選択
PN3b_00022.xml,12,負債,2,42,表記
PN3b_00022.xml,12,,40,5,動詞
PN3b_00022.xml,12,,34,11,削除(助詞・動詞以外)
PN3b_00022.xml,12,森,23,23,挿入(助詞・動詞以外)
PN1l_00021.xml,86,,21,3,削除(助詞)
PN1l_00021.xml,86,も,22,3,挿入(助詞)
PN1l_00021.xml,86,が,21,3,置換(助詞)
PN1l_00021.xml,86,もたらす,13,9,語彙選択
PN1l_00021.xml,86,敗走,0,23,表記
PN1l_00021.xml,86,む,14,10,動詞
PN1l_00021.xml,86,,11,13,削除(助詞・動詞以外)
PN1l_00021.xml,86,コ,10,15,挿入(助詞・動詞以外)
PN3k_00011.xml,201,,34,4,削除(助詞)
PN3k_00011.xml,201,に,22,17,挿入(助詞)
PN3k_00011.xml,201,が,6,32,置換(助詞)
PN3k_00011.xml,201,質,32,6,語彙選択
PN3k_00011.xml,201,クラシッ,25,9,表記
PN3k_00011.xml,201,ぶ,36,2,動詞
PN3k_00011.xml,201,,33,5,削除(助詞・動詞以外)
PN3k_00011.xml,201,ス,30,9,挿入(助詞・動詞以外)
PN4l_00011.xml,12,,38,6,削除(助詞)
PN4l_00011.xml,12,を,6,39,挿入(助詞)
PN4l_00011.xml,12,で,28,16,置換(助詞)
PN4l_00011.xml,12,粗点,3,40,語彙選択
PN4l_00011.xml,12,磁器,16,27,表記
PN4l_00011.xml,12,,41,3,動詞
PN4l_00011.xml,12,,27,17,削除(助詞・動詞以外)
PN4l_00011.xml,12,ご,25,20,挿入(助詞・動詞以外)
PN2a_00008.xml,84,,17,5,削除(助詞)
PN2a_00008.xml,84,の,18,5,挿入(助詞)
PN2a_00008.xml,84,の,8,14,置換(助詞)
PN2a_00008.xml,84,幾,6,16,語彙選択
PN2a_00008.xml,84,書けて,3,17,表記
PN2a_00008.xml,84,,10,12,動詞
PN2a_00008.xml,84,,6,16,削除(助詞・動詞以外)
PN2a_00008.xml,84,ち,17,6,挿入(助詞・動詞以外)
PN3c_00026.xml,9,,32,7,削除(助詞)
PN3c_00026.xml,9,も,33,7,挿入(助詞)
PN3c_00026.xml,9,も,21,18,置換(助詞)
PN3c_00026.xml,9,1,2,37,語彙選択
PN3c_00026.xml,9,階,9,30,表記
PN3c_00026.xml,9,,24,15,動詞
PN3c_00026.xml,9,,3,36,削除(助詞・動詞以外)
PN3c_00026.xml,9,前,28,12,挿入(助詞・動詞以外)
PN4a_00018.xml,39,,15,13,削除(助詞)
PN4a_00018.xml,39,で,12,17,挿入(助詞)
PN4a_00018.xml,39,の,11,17,置換(助詞)
PN4a_00018.xml,39,数珠,16,10,語彙選択
PN4a_00018.xml,39,キャバ,0,24,表記
PN4a_00018.xml,39,,24,4,動詞
PN4a_00018.xml,39,,5,23,削除(助詞・動詞以外)
PN4a_00018.xml,39,講,13,16,挿入(助詞・動詞以外)
PN4b_00019.xml,30,,15,11,削除(助詞)
PN4b_00019.xml,30,と,16,11,挿入(助詞)
PN4b_00019.xml,30,も,3,23,置換(助詞)
PN4b_00019.xml,30,研究,6,19,語彙選択
PN4b_00019.xml,30,建工,6,19,表記
PN4b_00019.xml,30,す,21,5,動詞
PN4b_00019.xml,30,,14,12,削除(助詞・動詞以外)
PN4b_00019.xml,30,ご,13,14,挿入(助詞・動詞以外)
PN4e_00008.xml,33,,5,16,削除(助詞)
PN4e_00008.xml,33,も,6,16,挿入(助詞)
PN4e_00008.xml,33,で,9,12,置換(助詞)
PN4e_00008.xml,33,負け,15,5,語彙選択
PN4e_00008.xml,33,非凸,2,17,表記
PN4e_00008.xml,33,,19,2,動詞
PN4e_00008.xml,33,,7,14,削除(助詞・動詞以外)
PN4e_00008.xml,33,つ,5,17,挿入(助詞・動詞以外)
PN4a_00028.xml,24,,31,3,削除(助詞)
PN4a_00028.xml,24,は,16,19,挿入(助詞)
PN4a_00028.xml,24,は,31,3,置換(助詞)
PN4a_00028.xml,24,ネズミ―,22,8,語彙選択
PN4a_00028.xml,24,計,14,20,表記
PN4a_00028.xml,24,ん,19,16,動詞
PN4a_00028.xml,24,,6,28,削除(助詞・動詞以外)
PN4a_00028.xml,24,円,5,30,挿入(助詞・動詞以外)
PN4e_00010.xml,46,,17,3,削除(助詞)
PN4e_00010.xml,46,で,18,3,挿入(助詞)
PN4e_00010.xml,46,の,5,15,置換(助詞)
PN4e_00010.xml,46,てへぺろ,3,16,語彙選択
PN4e_00010.xml,46,割れる,12,6,表記
PN4e_00010.xml,46,り,19,1,動詞
PN4e_00010.xml,46,,1,19,削除(助詞・動詞以外)
PN4e_00010.xml,46,人,2,19,挿入(助詞・動詞以外)
PN5j_00013.xml,132,,16,3,削除(助詞)
PN5j_00013.xml,132,も,17,3,挿入(助詞)
PN5j_00013.xml,132,に,16,3,置換(助詞)
PN5j_00013.xml,132,勲章,7,11,語彙選択
PN5j_00013.xml,132,ランス,3,13,表記
PN5j_00013.xml,132,,18,1,動詞
PN5j_00013.xml,132,,8,11,削除(助詞・動詞以外)
PN5j_00013.xml,132,ラ,5,15,挿入(助詞・動詞以外)
PN5m_00001.xml,62,,16,15,削除(助詞)
PN5m_00001.xml,62,が,4,28,挿入(助詞)
PN5m_00001.xml,62,の,8,23,置換(助詞)
PN5m_00001.xml,62,人,22,7,語彙選択
PN5m_00001.xml,62,ヒントン,22,7,表記
PN5m_00001.xml,62,,28,3,動詞
PN5m_00001.xml,62,,10,21,削除(助詞・動詞以外)
PN5m_00001.xml,62,ン,25,7,挿入(助詞・動詞以外)
PN3m_00002.xml,53,,15,10,削除(助詞)
PN3m_00002.xml,53,の,16,10,挿入(助詞)
PN3m_00002.xml,53,の,15,10,置換(助詞)
PN3m_00002.xml,53,たら,16,8,語彙選択
PN3m_00002.xml,53,多田,16,8,表記
PN3m_00002.xml,53,る,24,1,動詞
PN3m_00002.xml,53,,13,12,削除(助詞・動詞以外)
PN3m_00002.xml,53,まれ,15,11,挿入(助詞・動詞以外)
PN3d_00026.xml,8,,24,6,削除(助詞)
PN3d_00026.xml,8,まで,5,26,挿入(助詞)
PN3d_00026.xml,8,に,24,6,置換(助詞)
PN3d_00026.xml,8,捕虜,21,7,語彙選択
PN3d_00026.xml,8,情炎,25,4,表記
PN3d_00026.xml,8,し,27,3,動詞
PN3d_00026.xml,8,,16,14,削除(助詞・動詞以外)
PN3d_00026.xml,8,ル,24,7,挿入(助詞・動詞以外)
PN4j_00009.xml,284,,3,24,削除(助詞)
PN4j_00009.xml,284,まで,25,3,挿入(助詞)
PN4j_00009.xml,284,が,16,11,置換(助詞)
PN4j_00009.xml,284,鶴,20,5,語彙選択
PN4j_00009.xml,284,ツー,20,5,表記
PN4j_00009.xml,284,が,18,9,動詞
PN4j_00009.xml,284,,14,13,削除(助詞・動詞以外)
PN4j_00009.xml,284,ル,23,5,挿入(助詞・動詞以外)
PN5c_00013.xml,2,,28,11,削除(助詞)
PN5c_00013.xml,2,に,37,3,挿入(助詞)
PN5c_00013.xml,2,に,36,3,置換(助詞)
PN5c_00013.xml,2,木曜,18,20,語彙選択
PN5c_00013.xml,2,常人,8,30,表記
PN5c_00013.xml,2,割,31,8,動詞
PN5c_00013.xml,2,,34,5,削除(助詞・動詞以外)
PN5c_00013.xml,2,目,36,4,挿入(助詞・動詞以外)
PN2b_00029.xml,3,,22,21,削除(助詞)
PN2b_00029.xml,3,も,19,25,挿入(助詞)
PN2b_00029.xml,3,は,19,24,置換(助詞)
PN2b_00029.xml,3,正常に,31,10,語彙選択
PN2b_00029.xml,3,澄ませ,39,2,表記
PN2b_00029.xml,3,,29,14,動詞
PN2b_00029.xml,3,,2,41,削除(助詞・動詞以外)
PN2b_00029.xml,3,月,3,41,挿入(助詞・動詞以外)
PN4d_00023.xml,147,,17,30,削除(助詞)
PN4d_00023.xml,147,と,42,6,挿入(助詞)
PN4d_00023.xml,147,が,31,16,置換(助詞)
PN4d_00023.xml,147,残業,33,13,語彙選択
PN4d_00023.xml,147,マネジャ,18,25,表記
PN4d_00023.xml,147,る,2,46,動詞
PN4d_00023.xml,147,,36,10,削除(助詞・動詞以外)
PN4d_00023.xml,147,中,35,13,挿入(助詞・動詞以外)
PN1c_00029.xml,19,,9,14,削除(助詞)
PN1c_00029.xml,19,が,10,14,挿入(助詞)
PN1c_00029.xml,19,は,12,11,置換(助詞)
PN1c_00029.xml,19,私,5,17,語彙選択
PN1c_00029.xml,19,づつ,19,3,表記
PN1c_00029.xml,19,あ,21,2,動詞
PN1c_00029.xml,19,,19,3,削除(助詞・動詞以外)
PN1c_00029.xml,19,男,15,9,挿入(助詞・動詞以外)
PN2i_00006.xml,20,,17,5,削除(助詞)
PN2i_00006.xml,20,へ,13,10,挿入(助詞)
PN2i_00006.xml,20,へ,7,15,置換(助詞)
PN2i_00006.xml,20,在宅,2,19,語彙選択
PN2i_00006.xml,20,oL,5,16,表記
PN2i_00006.xml,20,し,20,3,動詞
PN2i_00006.xml,20,,2,19,削除(助詞・動詞以外)
PN2i_00006.xml,20,S,7,16,挿入(助詞・動詞以外)
PN2j_00010.xml,24,,12,10,削除(助詞)
PN2j_00010.xml,24,と,2,21,挿入(助詞)
PN2j_00010.xml,24,を,2,20,置換(助詞)
PN2j_00010.xml,24,防衛して,6,14,語彙選択
PN2j_00010.xml,24,二本,0,21,表記
PN2j_00010.xml,24,,7,15,動詞
PN2j_00010.xml,24,,13,8,削除(助詞・動詞以外)
PN2j_00010.xml,24,達,5,18,挿入(助詞・動詞以外)
PN3c_00022.xml,8,,13,18,削除(助詞)
PN3c_00022.xml,8,を,13,19,挿入(助詞)
PN3c_00022.xml,8,が,13,18,置換(助詞)
PN3c_00022.xml,8,全て,11,19,語彙選択
PN3c_00022.xml,8,機械,5,25,表記
PN3c_00022.xml,8,ら,23,9,動詞
PN3c_00022.xml,8,,21,9,削除(助詞・動詞以外)
PN3c_00022.xml,8,各,9,23,挿入(助詞・動詞以外)
PN4f_00006.xml,79,,10,13,削除(助詞)
PN4f_00006.xml,79,は,18,6,挿入(助詞)
PN4f_00006.xml,79,は,10,13,置換(助詞)
PN4f_00006.xml,79,高温,4,18,語彙選択
PN4f_00006.xml,79,永享,8,14,表記
PN4f_00006.xml,79,い,13,10,動詞
PN4f_00006.xml,79,,6,17,削除(助詞・動詞以外)
PN4f_00006.xml,79,力,10,14,挿入(助詞・動詞以外)
PN3g_00013.xml,263,,6,13,削除(助詞)
PN3g_00013.xml,263,を,4,16,挿入(助詞)
PN3g_00013.xml,263,は,1,18,置換(助詞)
PN3g_00013.xml,263,震えて,4,13,語彙選択
PN3g_00013.xml,263,漢字,12,6,表記
PN3g_00013.xml,263,き,5,14,動詞
PN3g_00013.xml,263,,12,6,削除(助詞・動詞以外)
PN3g_00013.xml,263,り,19,1,挿入(助詞・動詞以外)
